"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"09/05/2022","AQS","350010023","1","0.3","ppm","3","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"09/06/2022","AQS","350010023","1","0.4","ppm","5","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"09/07/2022","AQS","350010023","1","0.3","ppm","3","DEL NORTE HIGH SCHOOL","14","58.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"09/08/2022","AQS","350010023","1","0.5","ppm","6","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"09/09/2022","AQS","350010023","1","0.4","ppm","5","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"09/10/2022","AQS","350010023","1","0.4","ppm","5","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"09/11/2022","AQS","350010023","1","0.3","ppm","3","DEL NORTE HIGH SCHOOL","15","63.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"09/25/2022","AQS","350010023","1","0.2","ppm","2","DEL NORTE HIGH SCHOOL","3","13.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"09/26/2022","AQS","350010023","1","0.3","ppm","3","DEL NORTE HIGH SCHOOL","9","38.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"09/30/2022","AQS","350010023","1","0.4","ppm","5","DEL NORTE HIGH SCHOOL","7","29.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"10/01/2022","AQS","350010023","1","0.4","ppm","5","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"10/02/2022","AQS","350010023","1","0.3","ppm","3","DEL NORTE HIGH SCHOOL","18","75.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"10/03/2022","AQS","350010023","1","0.3","ppm","3","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"10/04/2022","AQS","350010023","1","0.4","ppm","5","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"10/05/2022","AQS","350010023","1","0.4","ppm","5","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"10/06/2022","AQS","350010023","1","0.3","ppm","3","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"10/07/2022","AQS","350010023","1","0.3","ppm","3","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"10/08/2022","AQS","350010023","1","0.3","ppm","3","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"10/09/2022","AQS","350010023","1","0.2","ppm","2","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"10/10/2022","AQS","350010023","1","0.2","ppm","2","DEL NORTE HIGH SCHOOL","18","75.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"10/11/2022","AQS","350010023","1","0.3","ppm","3","DEL NORTE HIGH SCHOOL","17","71.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"10/12/2022","AQS","350010023","1","0.4","ppm","5","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"10/13/2022","AQS","350010023","1","0.5","ppm","6","DEL NORTE HIGH SCHOOL","10","42.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"10/14/2022","AQS","350010023","1","0.6","ppm","7","DEL NORTE HIGH SCHOOL","13","54.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"10/15/2022","AQS","350010023","1","0.6","ppm","7","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"10/16/2022","AQS","350010023","1","0.5","ppm","6","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"10/17/2022","AQS","350010023","1","0.3","ppm","3","DEL NORTE HIGH SCHOOL","18","75.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"10/18/2022","AQS","350010023","1","0.4","ppm","5","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"10/19/2022","AQS","350010023","1","0.4","ppm","5","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"10/20/2022","AQS","350010023","1","0.4","ppm","5","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"10/21/2022","AQS","350010023","1","0.4","ppm","5","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"10/22/2022","AQS","350010023","1","0.4","ppm","5","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"10/23/2022","AQS","350010023","1","0.2","ppm","2","DEL NORTE HIGH SCHOOL","18","75.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"10/24/2022","AQS","350010023","1","0.3","ppm","3","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"10/25/2022","AQS","350010023","1","0.4","ppm","5","DEL NORTE HIGH SCHOOL","18","75.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"10/26/2022","AQS","350010023","1","0.5","ppm","6","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"10/27/2022","AQS","350010023","1","0.3","ppm","3","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"10/28/2022","AQS","350010023","1","0.5","ppm","6","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"10/29/2022","AQS","350010023","1","0.5","ppm","6","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"10/30/2022","AQS","350010023","1","0.5","ppm","6","DEL NORTE HIGH SCHOOL","18","75.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"10/31/2022","AQS","350010023","1","0.4","ppm","5","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"11/01/2022","AQS","350010023","1","0.6","ppm","7","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"11/02/2022","AQS","350010023","1","0.6","ppm","7","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"11/03/2022","AQS","350010023","1","0.3","ppm","3","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"11/04/2022","AQS","350010023","1","0.3","ppm","3","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"11/05/2022","AQS","350010023","1","0.5","ppm","6","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"11/06/2022","AQS","350010023","1","0.6","ppm","7","DEL NORTE HIGH SCHOOL","18","75.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"11/07/2022","AQS","350010023","1","0.6","ppm","7","DEL NORTE HIGH SCHOOL","10","42.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"11/16/2022","AQS","350010023","1","0.5","ppm","6","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"11/17/2022","AQS","350010023","1","0.7","ppm","8","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"11/18/2022","AQS","350010023","1","0.6","ppm","7","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"11/19/2022","AQS","350010023","1","0.3","ppm","3","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"11/20/2022","AQS","350010023","1","0.5","ppm","6","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"11/21/2022","AQS","350010023","1","0.5","ppm","6","DEL NORTE HIGH SCHOOL","18","75.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"11/22/2022","AQS","350010023","1","0.6","ppm","7","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"11/23/2022","AQS","350010023","1","0.8","ppm","9","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"11/24/2022","AQS","350010023","1","0.3","ppm","3","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"11/25/2022","AQS","350010023","1","0.6","ppm","7","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"11/26/2022","AQS","350010023","1","0.7","ppm","8","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"11/27/2022","AQS","350010023","1","0.7","ppm","8","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"11/28/2022","AQS","350010023","1","0.5","ppm","6","DEL NORTE HIGH SCHOOL","17","71.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"11/29/2022","AQS","350010023","1","0.4","ppm","5","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"11/30/2022","AQS","350010023","1","0.2","ppm","2","DEL NORTE HIGH SCHOOL","10","42.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"12/05/2022","AQS","350010023","1","0.2","ppm","2","DEL NORTE HIGH SCHOOL","9","38.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"12/06/2022","AQS","350010023","1","0.4","ppm","5","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"12/07/2022","AQS","350010023","1","0.5","ppm","6","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"12/08/2022","AQS","350010023","1","0.3","ppm","3","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"12/09/2022","AQS","350010023","1","0.5","ppm","6","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"12/10/2022","AQS","350010023","1","0.6","ppm","7","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"12/11/2022","AQS","350010023","1","0.6","ppm","7","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"12/12/2022","AQS","350010023","1","0.3","ppm","3","DEL NORTE HIGH SCHOOL","18","75.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"12/13/2022","AQS","350010023","1","0.3","ppm","3","DEL NORTE HIGH SCHOOL","17","71.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"12/14/2022","AQS","350010023","1","0.2","ppm","2","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"12/15/2022","AQS","350010023","1","0.3","ppm","3","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"12/16/2022","AQS","350010023","1","0.3","ppm","3","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"12/17/2022","AQS","350010023","1","0.7","ppm","8","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"12/18/2022","AQS","350010023","1","0.8","ppm","9","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"12/19/2022","AQS","350010023","1","0.8","ppm","9","DEL NORTE HIGH SCHOOL","17","71.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"12/20/2022","AQS","350010023","1","0.7","ppm","8","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"12/21/2022","AQS","350010023","1","0.8","ppm","9","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"12/22/2022","AQS","350010023","1","0.5","ppm","6","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"12/23/2022","AQS","350010023","1","0.4","ppm","5","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"12/24/2022","AQS","350010023","1","0.5","ppm","6","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"12/25/2022","AQS","350010023","1","0.5","ppm","6","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"12/26/2022","AQS","350010023","1","0.6","ppm","7","DEL NORTE HIGH SCHOOL","17","71.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"12/27/2022","AQS","350010023","1","0.6","ppm","7","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"12/28/2022","AQS","350010023","1","0.2","ppm","2","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"12/29/2022","AQS","350010023","1","0.2","ppm","2","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"12/30/2022","AQS","350010023","1","0.2","ppm","2","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"12/31/2022","AQS","350010023","1","0.4","ppm","5","DEL NORTE HIGH SCHOOL","24","100.0000","42101","Carbon monoxide","593","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1343000008884","-106.5852"
"01/01/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","19","79.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"01/02/2022","AQS","350010029","1","0.3","ppm","3","SOUTH VALLEY","18","75.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"01/03/2022","AQS","350010029","1","0.3","ppm","3","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"01/04/2022","AQS","350010029","1","0.6","ppm","7","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"01/05/2022","AQS","350010029","1","0.7","ppm","8","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"01/06/2022","AQS","350010029","1","0.6","ppm","7","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"01/07/2022","AQS","350010029","1","0.4","ppm","5","SOUTH VALLEY","18","75.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"01/08/2022","AQS","350010029","1","0.3","ppm","3","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"01/09/2022","AQS","350010029","1","0.4","ppm","5","SOUTH VALLEY","18","75.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"01/10/2022","AQS","350010029","1","0.5","ppm","6","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"01/11/2022","AQS","350010029","1","0.6","ppm","7","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"01/12/2022","AQS","350010029","1","0.4","ppm","5","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"01/13/2022","AQS","350010029","1","0.3","ppm","3","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"01/14/2022","AQS","350010029","1","0.4","ppm","5","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"01/15/2022","AQS","350010029","1","0.3","ppm","3","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"01/16/2022","AQS","350010029","1","0.5","ppm","6","SOUTH VALLEY","18","75.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"01/17/2022","AQS","350010029","1","0.6","ppm","7","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"01/18/2022","AQS","350010029","1","0.6","ppm","7","SOUTH VALLEY","10","42.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"01/19/2022","AQS","350010029","1","0","ppm","0","SOUTH VALLEY","2","8.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"01/20/2022","AQS","350010029","1","0.3","ppm","3","SOUTH VALLEY","12","50.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"01/21/2022","AQS","350010029","1","0.5","ppm","6","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"01/22/2022","AQS","350010029","1","0.5","ppm","6","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"01/23/2022","AQS","350010029","1","0.5","ppm","6","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"01/24/2022","AQS","350010029","1","0.6","ppm","7","SOUTH VALLEY","9","38.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"01/25/2022","AQS","350010029","1","0.6","ppm","7","SOUTH VALLEY","20","83.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"01/26/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"01/27/2022","AQS","350010029","1","0.3","ppm","3","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"01/28/2022","AQS","350010029","1","0.4","ppm","5","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"01/29/2022","AQS","350010029","1","0.4","ppm","5","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"01/30/2022","AQS","350010029","1","0.6","ppm","7","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"01/31/2022","AQS","350010029","1","0.4","ppm","5","SOUTH VALLEY","17","71.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"02/01/2022","AQS","350010029","1","0.8","ppm","9","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"02/02/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"02/03/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"02/04/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"02/05/2022","AQS","350010029","1","0.3","ppm","3","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"02/06/2022","AQS","350010029","1","0.5","ppm","6","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
